1,123,100.25,Kumar Patel,65d0b699-3695-44c6-ba23-4a241717dab7,123 Main Street,APPROVED
4092258086385455275,211998047298645043,44.415762343197116,sarah1,cf2c68d8-586d-40d3-9d3a-971a70b387ff,123 Main street,APPROVED
-4030411011894288454,-4856933048655599465,21.437014482127857,sarah1,e9b0997b-7f9f-452f-b4c8-055f88e69b12,123 Main street,APPROVED
-698680460247966320,3964545256350211958,85.44665712192176,sarah1,d633be7c-5a7e-40a0-94a2-88f1db2657a4,123 Main street,APPROVED
3485879577322307067,5916194395424440793,65.80920761590555,sarah1,040edd58-ec47-4323-9a16-31da85b93991,123 Main street,APPROVED
-1787577529238937600,8098825680619075427,33.781115108123835,sarah1,a5e6769b-468e-458c-83c0-1ac346eca9cc,123 Main street,APPROVED
5120346409139383051,4993791481784687831,9.937426205786547,sarah1,6aa9f2a9-4fdc-4759-82e4-0e6b4840a721,123 Main street,APPROVED
5715442312876286986,-868394550071237799,33.139572603644595,sarah1,c3a7e42c-3077-4f0b-ae7f-5d25a4176679,123 Main street,APPROVED
9222119491514262163,-826694363956556559,43.08909220513526,sarah1,a4917728-46a7-440a-ac67-02d36c0acab8,123 Main street,APPROVED
-4045937916870987796,5708061673923714955,75.19761810710793,sarah1,38dab4dc-e26d-4b76-8243-ba4b7a1ce61f,123 Main street,APPROVED
7298173193810115297,38385353814696013,71.06704744001004,sarah1,c80a4131-dc42-4c72-8cca-bf0a63094934,123 Main street,APPROVED
-4876603471200907135,-3568649412711650907,31.22182686044207,sarah1,ada1cd2a-fb78-4653-9d60-db4471c8aff8,123 Main street,APPROVED
8347507049105933461,8975715142968992535,68.01607917436195,sarah1,53747b6c-ad35-45d5-8164-79922a601614,123 Main street,APPROVED
6228779289585325779,7045506573398100909,39.679877046408585,sarah1,b3874805-33d2-4fcf-89e4-fc385a7b62bd,123 Main street,APPROVED
-1156883203654535321,7278945190885690380,58.48145926838332,sarah1,567f166a-23d5-4b3f-99b3-1ea86c9a86b5,123 Main street,APPROVED
-4444027715398678626,-6169348777762011940,82.27197258487547,sarah1,5b80a108-61b2-4456-adc3-062148af08ae,123 Main street,APPROVED
-1171330556929608854,-8472225310360286354,0.5771775030726234,sarah1,bb3f3751-921b-4c76-9ff8-1cbfbb37d39f,123 Main street,APPROVED
-4259945734640572565,-9094410162452124619,58.25681505887557,sarah1,598b18df-99dc-4cdf-9ef3-34253bc9f969,123 Main street,APPROVED
3543794284913642871,1899850972253949023,83.19758464153053,sarah1,729d158e-c5aa-4791-99c0-71bd8700cbb9,123 Main street,APPROVED
-4450668485950263226,4126798503848048317,55.744599078242786,sarah1,72d59cff-bfa5-407a-ac59-c065caf33538,123 Main street,APPROVED
-6028721187520383792,765605788351514521,5.953668297300629,sarah1,904b93f2-ca3f-487d-9813-1e1d58fbff44,123 Main street,APPROVED
2165460025344968889,-5598243312930607033,3.0546241005285024,sarah1,6fc22b7b-2831-4100-bea0-8ddd06a6a84c,123 Main street,APPROVED
-6997094141324507701,-5076062259064725408,33.1597226717288,sarah1,9654ff20-928e-46fc-9c15-463704154f3c,123 Main street,APPROVED
-242870668690713878,-1914753267080488922,70.82955417334753,sarah1,680050ed-2160-4ccb-8c3c-a368e9b94369,123 Main street,APPROVED
-6448303981445359980,-300199288765664621,26.107240159854328,sarah1,65ab0d6b-f5e1-4fef-a838-2244a8a658b3,123 Main street,APPROVED
-7911390168063590330,-7380350111400844115,33.690124369943554,sarah1,fbe55b77-b37e-47f4-a8c3-8427de923685,123 Main street,APPROVED
8027634031714377562,4277904284278200636,97.76825478784981,sarah1,0ef769c4-1d05-4e1c-957f-7baaac630d6d,123 Main street,APPROVED
-1822756648728516843,-415568345250515857,8.08888731180597,sarah1,7c84ac58-7ce2-4752-a9f9-35611ead791b,123 Main street,APPROVED
4133083670353146811,-5170024070900954887,79.25461366952685,sarah1,75684646-3cb8-45aa-a7ad-0a1c54ae9a7c,123 Main street,APPROVED
2312200784323469329,-5795440458616525008,9.017299241933753,sarah1,4727a1c1-8b90-42c1-9a6e-f4e6d7381532,123 Main street,APPROVED
6868654805411779264,1334442834792665306,60.68361720861615,sarah1,03dc0522-189b-4101-8425-92309d327f99,123 Main street,APPROVED
-5515177931770512648,-6486969730340394346,85.19930248058819,sarah1,2d8f7f18-478e-4b21-ad64-1814b6c10472,123 Main street,APPROVED
6762934176673317307,-2813001576079662785,0.4215040885078847,sarah1,a2065498-f37b-4e48-8aed-2f8cecb2806e,123 Main street,APPROVED
3469661770315663539,7119593492709151424,41.260372557792714,sarah1,1d222a28-450d-42bc-9e74-30ec551e3518,123 Main street,APPROVED
-4191426395464261895,-8047074310341180125,60.669735133576744,sarah1,ddd497e7-4c5c-4bfe-b28b-5c968b937ad1,123 Main street,APPROVED
8866361898213759583,2355954048941819276,83.04051556872352,sarah1,b99a6084-7a12-44b8-bc39-0008d3c66b46,123 Main street,APPROVED
4523361345835411938,1931565149036449419,30.483238311229666,sarah1,398ded01-46df-4e48-8671-a497dd0c043c,123 Main street,APPROVED
-695579067497800827,1405739099653357085,57.07946864916216,sarah1,3d1597c0-1fe4-483d-b054-25a6f7d61458,123 Main street,APPROVED
2415129300390371149,230212900825586204,25.306773349646548,sarah1,0d621a47-4214-4ec2-a73b-3537d3feac19,123 Main street,APPROVED
-4523631340101763244,4514093106740240083,96.62417551999812,sarah1,d356bfd5-24e7-4ddc-ae3c-e31440832c21,123 Main street,APPROVED
-3923750863606325589,5643711005909436817,79.01487676005044,sarah1,dd1662ae-5225-473a-8c8a-3ed988f4a6f9,123 Main street,APPROVED
5844522862551241785,3676036056102359185,57.881675469574446,sarah1,5f7fc5a7-5d3f-4170-a240-cfbc8bea42b6,123 Main street,APPROVED
2050856452263066652,-1517652431582498185,80.43884297118926,sarah1,686ebb65-6bfd-46b3-9197-2b66b3591401,123 Main street,APPROVED
-649311177732124809,-8374720197099662409,27.703610475836104,sarah1,c7a100d7-7a85-4ee5-88ac-5f5d1eb66104,123 Main street,APPROVED
6435078061698696966,-1990073671064649180,22.82382152818141,sarah1,1f4a4798-5934-4051-b20f-b55b1301fbb8,123 Main street,APPROVED
-4717958308638180139,8537488493366304715,9.31637496929767,sarah1,25fc0cf6-3f6c-44eb-9f29-e9f03ddbe8b8,123 Main street,APPROVED
-5399472647853242462,-7700687708517022857,5.592309899829207,sarah1,240e796c-0d1e-483c-9df5-fbe60ecffcb2,123 Main street,APPROVED
-7998318901623555534,-3881629632015606639,98.84449669481879,sarah1,17c2ad82-5bed-44ea-8e9b-e3e341bcd4ee,123 Main street,APPROVED
-3642338675558719621,676504444277623273,23.42167293909081,sarah1,e7a353f8-e32b-40af-a1a2-43ef3e61e320,123 Main street,APPROVED
940061741398249066,-7520700980266701896,69.94861686370653,sarah1,6f129bd2-1a2b-4d5c-82ad-9966e855a40b,123 Main street,APPROVED
-327521611475015311,-7271374530791910347,71.40893357240022,sarah1,3153850e-6b06-49cf-87d5-8931a03051dd,123 Main street,APPROVED
-6256002610622091866,-2513384062049395331,62.23960751033503,sarah1,9e993622-863b-47f9-9cbc-3902e2c09019,123 Main street,APPROVED
-4352711418014100057,8268792945771663043,69.98391439316693,sarah1,230c74e2-79e6-4859-b625-ef29da960313,123 Main street,APPROVED
3668282862137762522,3786501250523939107,87.63621522124731,sarah1,d4314432-0c7e-4e3f-bb74-367b8d45a701,123 Main street,APPROVED
-6769333624186187296,8135431688491887484,79.18043034887525,sarah1,95a10bfc-bb11-41d5-9624-192f35a3968a,123 Main street,APPROVED
8450786656756116600,-1228844832171576098,5.3103020311295985,sarah1,c90e46f3-a987-487f-82e9-da236bf0b24f,123 Main street,APPROVED
8221266441250675184,490667316603010471,42.84326755214592,sarah1,43edf72a-8f65-4da0-b103-274244d34d42,123 Main street,APPROVED
526104864568258538,3269283287781371491,60.27653089575239,sarah1,a10be00e-0169-4caf-86b5-12edfe881390,123 Main street,APPROVED
8103839415897890590,2384426026054849798,2.770695917650523,sarah1,1e3145c2-61c5-48aa-b93d-cc344239d11a,123 Main street,APPROVED
-4386666575834458110,-2059694657064848210,39.03530249948136,sarah1,0d35fc5e-9920-4dc6-ac03-404813529bee,123 Main street,APPROVED
8142104167910364687,5148095885080831663,3.6897434391351402,sarah1,03f6fbcc-499d-46ff-a1aa-a2924839615b,123 Main street,APPROVED
-8594702830018152963,7826880618862667603,52.90334674718172,sarah1,e36baec6-dc3b-4e65-aedf-8b0d0f65c27e,123 Main street,APPROVED
1274548996635588958,7460696425358880889,49.433488169431705,sarah1,89876762-9130-45c6-bdc9-0c266b8114e8,123 Main street,APPROVED
2094924298343040414,4745419467135020785,46.52761368255194,sarah1,c694d33f-21be-44d6-b834-cc7063f89065,123 Main street,APPROVED
-3742325163586880970,6310723566315691640,13.120467113579314,sarah1,286774d9-9a16-4fdc-860d-a088c204c530,123 Main street,APPROVED
-2389518070711224389,2501735618114999287,33.44255697086472,sarah1,e316bc9f-eea1-4eaa-a17f-a8957e71b2e2,123 Main street,APPROVED
108746914730263732,6751406343761127904,25.502359340927928,sarah1,669ab406-c3fb-4429-baa4-033b3dcb3776,123 Main street,APPROVED
-7773198664749174966,-208456448677976072,32.80582459768141,sarah1,bb414d01-8fcc-459a-ada1-cb84e94461a4,123 Main street,APPROVED
9015106357852495756,-4221513005063862888,15.553571178820835,sarah1,83b16ded-e726-43db-aed5-159844b18c8b,123 Main street,APPROVED
-2369272630564928952,5861753106919948364,22.605128056796676,sarah1,4a47a6bd-99a7-4931-a4b7-38eabe2dd9c2,123 Main street,APPROVED
-7522392096045315872,-9016044767707519508,14.901937543440102,sarah1,fb13340f-b6a6-4714-a79b-26dc4d4b39f9,123 Main street,APPROVED
-7150982126466977276,2275900290365647589,50.72421353033043,sarah1,7610d777-0224-491c-8908-1e92d94643b6,123 Main street,APPROVED
-6736398657860184840,-4941262516941080820,8.840623672096793,sarah1,ea9f39da-9136-4f9f-a729-dbe7aa633621,123 Main street,APPROVED
4447277947944438517,-1701100159431697692,23.888067952850143,sarah1,a57fe333-504d-41c3-b2cf-9b09da64ded5,123 Main street,APPROVED
1105870021185135794,-7734281339857005346,23.163950458023663,sarah1,c79138fc-88f5-453b-9bc6-d44eccd8ea21,123 Main street,APPROVED
3501772761500347680,-4670557807765518347,23.978143692021003,sarah1,b2e84a9c-19d4-4c7a-ad5a-3c160ff01757,123 Main street,APPROVED
886208501431340636,-1297027267609203694,1.8861306742500972,sarah1,623a0b06-621a-45ed-b70c-06321501bdf2,123 Main street,APPROVED
4542250531173436811,4862228254986201937,7.2252398165328575,sarah1,b7152626-b290-4ca3-ba3a-98684ae7d29b,123 Main street,APPROVED
7753911846250426778,-62342172552732101,26.27803498617619,sarah1,a46479df-96e9-45b4-b671-e8408fedbef9,123 Main street,APPROVED
5672485198208318899,-7444817361073328403,29.95386594584938,sarah1,ceb222fa-99f3-469a-8dda-745399848f98,123 Main street,APPROVED
1734127059769878875,-6846574763764552439,14.321824598429544,sarah1,6a36896a-de8c-49f1-8874-1789e6ad802a,123 Main street,APPROVED
-1499561497749185071,5026988941399648848,39.112059655658484,sarah1,811775a0-8c49-4fad-8549-34d0d0afaf93,123 Main street,APPROVED
2033211355345544965,434021304197201270,45.624368871484414,sarah1,67dea900-c699-43de-aaef-595dc4d5145f,123 Main street,APPROVED
-1916485504147469924,-2707840289083601412,43.1977543962047,sarah1,d401acd5-e50c-4b1b-b8d1-b20d34bb0d12,123 Main street,APPROVED
2838523288341001500,-3256000790917770847,55.593821960017294,sarah1,490f5dd2-7c01-421a-acdf-59c91ea97ed6,123 Main street,APPROVED
7531329210301043387,9173989674967881533,77.08325313712837,sarah1,00448714-2587-409c-8f82-3e780d627e29,123 Main street,APPROVED
7239530579177142603,-7814260690472946469,17.745784137636576,sarah1,88aa1269-fc1a-4e6f-b30d-7d28ed9684eb,123 Main street,APPROVED
1198357483878723343,-6933003381614662604,94.49802163893018,sarah1,7fac9c67-d6d2-4077-8cd0-c308ab6fb0cd,123 Main street,APPROVED
-4077756307219738713,1528524269243398273,73.55722188342536,sarah1,3a5f7d54-f30e-4f18-8e77-bc7f183aa8a6,123 Main street,APPROVED
-2877306295332922703,-7260804693619895720,31.86367125653672,sarah1,a3b0aa08-282c-46a8-9342-86e54ace6e86,123 Main street,APPROVED
2702974035699029434,-702586510350738547,91.55714452250761,sarah1,27221177-03bc-4617-a86c-2a344ab301af,123 Main street,APPROVED
2624816086954963264,-9091050798247765821,92.12625172932397,sarah1,5aa6f7a2-ac90-47d3-9865-968dd5531287,123 Main street,APPROVED
3000633525147278153,-2541317938667603937,58.29009029172356,sarah1,baf358e0-d1e0-41cc-a9c0-cd868757b4be,123 Main street,APPROVED
2137893645746122275,412537383681894460,35.85966013790791,sarah1,ac17b267-891a-445a-a99a-daed0166f7a3,123 Main street,APPROVED
-2336304538665288074,-8319168739298779460,95.16889629883168,sarah1,fc2124dc-67e5-420a-8d12-2fde33ee3407,123 Main street,APPROVED
-736994229818235434,8193739403655816651,39.272377764285295,sarah1,eed7c919-536b-47d4-860d-dade2e055a62,123 Main street,APPROVED
1885505031307170206,-1803077082866568768,72.91215248780736,sarah1,628f8ec5-370b-43a2-96b7-03e21345e233,123 Main street,APPROVED
-8235827564641453161,847639933808131895,11.407362137087528,sarah1,63a8b015-7574-4abd-8db3-31684a0352ee,123 Main street,APPROVED
-3229445085741342548,-2108979981981264047,95.30531301488924,sarah1,831592cc-5e1e-4832-867b-bba71e561026,123 Main street,APPROVED
-2229479281894869257,-3711052314942061531,89.74695609368794,sarah1,afc52b93-b909-4acd-ad19-cac932f863a2,123 Main street,APPROVED
-4514617100958590616,3567811794671975807,14.244560041039922,sarah1,362eacee-8388-4790-ae91-f65e6c037ae1,123 Main street,APPROVED
7436482229975213132,-7173129918915787344,57.984392662482456,sarah1,121f566e-ee42-4a43-b123-cbee82b102b8,123 Main street,APPROVED
6619138653460648798,5183682014019237497,35.71480636769958,sarah1,733f8391-ec65-4199-987a-1acfe5d36e33,123 Main street,APPROVED
-1865900240713542901,4556695592138708317,48.16727617163345,sarah1,5eb503da-a061-4fdd-b039-d93252b288c0,123 Main street,APPROVED
-2556133573095638111,-4169513218765073286,68.66620099992672,sarah1,4292f744-9336-4d4c-86c2-b581a58d1041,123 Main street,APPROVED
-8152024652677691207,-1525277913005344965,35.207586981030744,sarah1,84eff972-470a-4875-bdf7-dd52f27f0c87,123 Main street,APPROVED
-5048303469839041712,1402177459278169987,76.89537427154909,sarah1,04ca1cda-a76b-4e8d-a3f9-c0aa4719e9f5,123 Main street,APPROVED
-1501032319564804036,-1679499097812296221,76.69739805237134,sarah1,ac467229-1be2-4ba8-9f23-bef9b934dfd0,123 Main street,APPROVED
3657044751360602495,-4383382012986274925,74.1033232280146,sarah1,941fd420-bd19-4035-9995-a0131d52fa94,123 Main street,APPROVED
-6791344099224927797,-5054955316996592440,19.400913010197694,sarah1,6c149bb9-04c4-45ab-9517-405c704c78b7,123 Main street,APPROVED
2255936022394692775,1976433116265924255,66.64269019374176,sarah1,5c869f9e-30dc-425c-b86e-a6b91b21d4d0,123 Main street,APPROVED
-7992505739618392706,549772440082646335,78.69596385563436,sarah1,b784f098-e13b-4947-8002-79794f427c11,123 Main street,APPROVED
2650250217817275973,6406265981472775208,19.464075155058612,sarah1,dd1910d1-1597-498a-803e-438b01113ced,123 Main street,APPROVED
5705703000979489675,-8790849286435802109,91.8947062653139,sarah1,4eaf90f3-33ff-45c1-aa1a-e432996b38c8,123 Main street,APPROVED
-528657589003124544,3866895704340834189,83.78860242713827,sarah1,e40c306f-c993-466e-938e-826d01ed08b2,123 Main street,APPROVED
2892186499294478921,4028249855291689835,62.71404799322854,sarah1,e2487202-fb4f-41c3-aaf5-c05eeca5a8b7,123 Main street,APPROVED
3675007111899203163,-1304730110489145497,45.17564608000343,sarah1,54278f0c-48c2-47a5-9a03-130e95226e9f,123 Main street,APPROVED
-8374859018552084256,-8056436657212569759,3.6571456581356743,sarah1,cb3eefa7-355b-4370-8508-70b512c4a781,123 Main street,APPROVED
-6028705075555764963,-6016595993578389401,1.146319148367847,sarah1,7ed7ac3e-79c7-4054-ba7d-340278b109fc,123 Main street,APPROVED
6349158380545803340,-5216192896685804121,24.10101998839891,sarah1,b23f623c-159d-47ca-9fbe-e1aaae9ad1fa,123 Main street,APPROVED
-2031283524639250136,-8318571357208480264,14.223136240736501,sarah1,1b94178d-a817-484f-8842-caa0a3043f88,123 Main street,APPROVED
2950840970180151341,8968431671058876698,94.26653418470733,sarah1,490c0116-e1b0-41c8-a660-ee332b0eea90,123 Main street,APPROVED
6079278904334388069,4989076453021745713,68.86533324797522,sarah1,68d5ed76-444e-49d3-98c2-59434057eb66,123 Main street,APPROVED
1021692577905816690,1522734737061229250,37.2204616257945,sarah1,93550e42-c66a-4cec-b1ff-8bf402c1fff5,123 Main street,APPROVED
-7926456719965436556,-6264191402691477229,87.15266570371527,sarah1,777bb347-f82b-4abd-9b0e-ca7d15d53380,123 Main street,APPROVED
3283654990422658976,7985225239485210119,88.36837013200977,sarah1,592c4d73-62f5-4497-a347-8813bb1a8851,123 Main street,APPROVED
-7051148965377533540,8590047140432290067,67.20190400032621,sarah1,faac39aa-1621-49dd-bd32-0f83c8d15af0,123 Main street,APPROVED
-7254828644162845895,-2259954150349117404,52.95777644291735,sarah1,3dd237df-042c-4b7d-bca4-735436081b1e,123 Main street,APPROVED
3213845794830893125,-773538349131477307,21.50328278351099,sarah1,cd157897-c724-47c7-a8fb-e4d42e317b67,123 Main street,APPROVED
-2729366056097684833,2776989095656441376,46.874595001609165,sarah1,808a313d-95e0-4268-8184-c9e4b437e087,123 Main street,APPROVED
694134816075200606,-207785869502288379,86.9098195317626,sarah1,09d1fd9f-7db0-47c6-978d-25d1756236fe,123 Main street,APPROVED
-1526091282426754172,-2581757549959737133,20.122441892252386,sarah1,77c1dcec-ef6e-4e70-8b24-7b2abfc43b46,123 Main street,APPROVED
1671287929481590574,586218184152194728,71.45455054863557,sarah1,c1a83c8d-db62-4899-8b45-3856ed7e30f4,123 Main street,APPROVED
177791940969241259,5187063060028967566,50.988441312386925,sarah1,a6876ad9-d4a3-4997-adf1-bb31135e8b32,123 Main street,APPROVED
-8508353495748296290,-7002888558078053023,20.16617099588789,sarah1,7185a82a-675e-4eaa-9168-ce62a3e2076a,123 Main street,APPROVED
6028338369048431827,5514021192215447492,55.25826369421999,sarah1,3382f255-7e4e-4d27-96e7-29cd759e3158,123 Main street,APPROVED
4796573540264283405,-8374362394603768769,70.46485909264628,sarah1,065f39ba-29ac-464d-809a-b8ec870825a9,123 Main street,APPROVED
874770240539494816,5066225778529979511,19.659693330476035,sarah1,32b4d095-c272-4c1d-ac9e-d785115e97d8,123 Main street,APPROVED
3056130659787236156,-1206199372232320094,38.42439391987404,sarah1,e067fcb3-4c6f-4d4f-8671-3dd5b9bb9011,123 Main street,APPROVED
-5412138103482965502,-6991143283104424952,1.0392956106429097,sarah1,7d0226ba-3dda-4a0a-a8c8-87952012ea95,123 Main street,APPROVED
-7596980445319422250,3042206987420781765,99.58904500536754,sarah1,87a112df-3c21-489d-9587-b99493b835f0,123 Main street,APPROVED
5567044755762064886,1838513490523915028,60.07471533408986,sarah1,a3c99893-5631-4050-8b4b-f31f4f4cf5b3,123 Main street,APPROVED
-1985421244425366629,-4782492912389193346,69.08120124926758,sarah1,6195d550-3288-45d6-b214-0d97d14e059a,123 Main street,APPROVED
-2717799133542823409,7556506966516774633,66.16774098534337,sarah1,f1d59590-d5f1-446b-b2ab-51e1dd3261af,123 Main street,APPROVED
-8131152873292879090,-8628083972468745607,12.719167911110974,sarah1,6dc9d7f8-d4f3-43aa-9d59-e21cb14451cf,123 Main street,APPROVED
-7920937214664908983,8641121494426289271,93.75872277318021,sarah1,facfe32a-f09a-4c2f-a2af-52246abf5fe4,123 Main street,APPROVED
1448223634770177553,-7478799142853636262,41.835037425161104,sarah1,3fc635c8-ea91-4927-9ef2-00ba5630d955,123 Main street,APPROVED
6732335831966325792,3662659585792581389,87.86142252615377,sarah1,4573ee22-22cb-4291-b80a-3757026f11ed,123 Main street,APPROVED
2718653778669120472,-7988074119817797984,91.58378829347487,sarah1,cb8de395-9451-4faf-8f88-6a94bf3c853d,123 Main street,APPROVED
-7038997621988028984,-2407168500019189025,64.91044842113966,sarah1,d04789d1-a243-45d6-9786-541432717a00,123 Main street,APPROVED
-6039671972882832287,-8911881672952120394,30.588698066208288,sarah1,ad7885a4-f364-4c62-886c-716bd9cfd7a7,123 Main street,APPROVED
8500731534256337097,-4908884130992764155,57.0893652063058,sarah1,e2150f87-7566-479e-81b8-7e8fc5f5ecae,123 Main street,APPROVED
6356746247774682571,-4583937268761486664,98.06792260649759,sarah1,dcc750bd-7a80-4491-9994-98abb26f8cbe,123 Main street,APPROVED
-4958961175640795871,-6065613886192681617,76.72786081221675,sarah1,eea04759-68af-4438-8f3b-bc49e3cc0017,123 Main street,APPROVED
-372237359622164633,-6601462669969925237,39.495965535674,sarah1,7ffe705c-c83e-41f8-8fa7-c67aafe3bbf0,123 Main street,APPROVED
-3580981429085238959,-3881485914419930363,18.99163042302563,sarah1,432a7761-5a55-4e1b-87fc-57b183d63161,123 Main street,APPROVED
4062395635686393439,-1288263056505079275,87.20255296830001,sarah1,67f7b1b7-ffd4-4c34-94d1-65985bb9567f,123 Main street,APPROVED
-2803480088092994991,317186436988036484,11.277883220589846,sarah1,f9720f15-d24f-42ec-8618-fd2b75752dd4,123 Main street,APPROVED
-7474688222059292542,-5674987762356908515,6.641086984499978,sarah1,b76031bc-2f80-4564-bdc5-d6f77b19c584,123 Main street,APPROVED
-7820738322984928498,-8546249540212825013,64.41334126241442,sarah1,b4d56a7f-5865-40ec-a24d-da386481cfc8,123 Main street,APPROVED
2960893862141824498,1155175515714603237,47.58448273512387,sarah1,5f980b79-6631-436d-a7d7-6b8e36eda212,123 Main street,APPROVED
-4135673185051521846,40838044820722105,94.76951250162323,sarah1,e3929a9f-6e58-4353-8a45-9e9a863a46db,123 Main street,APPROVED
-2155031749798058545,-6486384921684155499,56.19311273995912,sarah1,3ec2d019-8eb9-4cad-91ad-c6f826ef8a03,123 Main street,APPROVED
30358262014733121,7757692162050653357,13.787510636268074,sarah1,3c583d6a-1615-46b6-8244-03a354a27564,123 Main street,APPROVED
4348766721142975566,4492848723076841378,87.13842039276128,sarah1,fc2a74f1-bede-4656-becf-8d3b096c2ea3,123 Main street,APPROVED
8275049413664358078,7037908106049887770,62.863471764241766,sarah1,c7269039-6937-46c5-b698-a0fc679ad1e1,123 Main street,APPROVED
2587039135031985493,-3293084559656474956,54.534592800491986,sarah1,b836705a-5ef2-4ef7-84db-9156f81bd93f,123 Main street,APPROVED
8837190068769093646,-7395772873009243679,7.6022696503724285,sarah1,ab56952e-5ec7-47fb-8c04-9781694fa75a,123 Main street,APPROVED
-1264389338873076695,513413070202170040,73.23118577962134,sarah1,eb33b6c0-7992-4890-9994-b16a984aee74,123 Main street,APPROVED
-4895739991240537850,3102548405444478999,48.37053809263612,sarah1,22be689b-dce7-4c56-8fe4-76fd8ee6996d,123 Main street,APPROVED
-7566827312435933392,134573431464842661,82.15036941172248,sarah1,85b5ca09-1f68-4b13-a0fc-9d8f154074de,123 Main street,APPROVED
-5124942546512100330,125568881013914703,17.996031403729017,sarah1,69b94e57-9993-4fd8-ae1b-5d15b170ad11,123 Main street,APPROVED
1251713524728279224,5710225979648663818,32.36289968313136,sarah1,70ba9265-01fb-48bc-81da-771d710c5c3d,123 Main street,APPROVED
-5738759675903814800,5480377227881797015,32.5468269306218,sarah1,dfeb617d-64de-4bfa-aa0a-d03c33b0f88a,123 Main street,APPROVED
3099935418689685638,7762130845956836274,94.52147867845052,sarah1,1afd42a5-ed8e-4184-bbd5-33c06f7fc8fb,123 Main street,APPROVED
-7144757004334203851,-306096645354185653,19.128460078841247,sarah1,6c856b5e-6f11-4cd8-9a23-8778f2c2b052,123 Main street,APPROVED
3828923629864393202,-5654100508485097233,46.819317016720994,sarah1,a67fedb5-9578-41a3-bd6c-8913f7b28e51,123 Main street,APPROVED
445947931022205202,-4979117031022139623,92.69246066262656,sarah1,82fe0328-a797-4176-a03b-e7c05f02cc08,123 Main street,APPROVED
-4790762103007431955,4678186528945589625,8.326006189935686,sarah1,d10da812-2eee-49df-bfbd-e55d1cda4aa9,123 Main street,APPROVED
2671620731787316871,3049998678982401314,87.46096694271654,sarah1,4e28b3c3-b21b-4407-8374-f4c2802a967b,123 Main street,APPROVED
1981315752530178975,-4680136148249351914,84.96574946338804,sarah1,5b9594f5-decb-4687-a43e-4b5d7b875e2f,123 Main street,APPROVED
805569875673877883,-6610060089007815624,19.90559398941314,sarah1,1963b4f1-1e34-4fd6-816c-87bb1ccb5342,123 Main street,APPROVED
-3241385082538326986,-3125914924518840152,53.04188953662765,sarah1,babba661-7d60-4f58-a8ab-3dfb9b070932,123 Main street,APPROVED
1937682407308345539,2978903758317053531,36.200701687917025,sarah1,975ae300-1d54-4544-ae95-aade8ef866b8,123 Main street,APPROVED
4170103001543156393,-3046531870654606574,74.91159138197987,sarah1,a23d8cfa-d3ec-4e12-b456-51cdf2b5e3fe,123 Main street,APPROVED
2897210876736021367,2182988405614060657,58.32442807965988,sarah1,d10e517c-e8e9-4e29-936f-d4efc8c9a373,123 Main street,APPROVED
-7105235803189185564,-3447495124480456420,27.278958098092044,sarah1,b45e0498-286d-4428-9246-0108fe288c1b,123 Main street,APPROVED
-44869067042890393,7217534488741447408,20.634965726465637,sarah1,242f898d-ca93-4d30-9e93-67b562c93efe,123 Main street,APPROVED
289742460066193089,4246980402325648591,63.58520639383484,sarah1,b6e35965-30d5-447b-a550-919d8fd1656d,123 Main street,APPROVED
8321411791540879181,-4246929486653181359,58.03226852173855,sarah1,648398fd-fbaf-4125-8746-ba903b4c2f44,123 Main street,APPROVED
-4058670653708085946,-4523729585481627300,99.4564670544687,sarah1,39863920-0209-45e8-927a-b69f8d779577,123 Main street,APPROVED
-158849207336196501,-5377020265792323468,16.4037406288815,sarah1,5583ff87-1272-493b-9ddb-ffc41f1b3759,123 Main street,APPROVED
-2745571945509320730,1685905779521993042,50.834813452768515,sarah1,d6b8af52-7a86-4106-937b-6f581c41844c,123 Main street,APPROVED
-7843682499050501109,-5807447504264018920,10.860780063339348,sarah1,ccc561c4-6fc7-4f3f-a9f8-6aed3d3e04c5,123 Main street,APPROVED
6165625667146952559,3268294541759454714,40.72069857839369,sarah1,8f18a3c4-1239-4a21-8dce-7225f494c02b,123 Main street,APPROVED
-3388093755711378790,-6237524865728144143,20.465701226216847,sarah1,d79058e0-0fcc-44ae-9c2f-9bd9a8d006cf,123 Main street,APPROVED
-8508287363631133670,-4438091912852289890,0.6596440358277889,sarah1,192f0648-f422-4dee-b122-84c69b0f2333,123 Main street,APPROVED
6745389946713641048,1263055155491751065,25.71018144172389,sarah1,502ff9ef-45d8-44dd-8abc-39ebfdffdb4c,123 Main street,APPROVED
1457186758549956392,-6901397026440681513,78.57688046691665,sarah1,1ad3fb81-0ada-49cd-a0ea-0e5026539372,123 Main street,APPROVED
1263014903867115805,4171502109676682898,79.88634730005866,sarah1,264d13c4-761d-447c-9ff8-bc4217702c50,123 Main street,APPROVED
-5549345354002822520,-2380100984573651305,10.672752645542282,sarah1,9999036d-ac54-4b0a-9c91-fcbb440f2b5f,123 Main street,APPROVED
-3747312979145153312,-1010967477966184479,44.81290434776823,sarah1,b5172576-cf18-4b51-8dc4-b1754ff0b87b,123 Main street,APPROVED
7888504833730759767,4527569321987292907,63.57595385005295,sarah1,a9d1831f-d71b-4e88-8860-98a189468232,123 Main street,APPROVED
